t,th1,w1,th2,w2,l1,l2,l3,l4
5.12,-1.95584,-1.92533,-1.26649,-0.15479,6.03531,1.15407,1.73909,-8.75156
5.14,-1.99338,-1.82854,-1.27013,-0.206188,5.99875,1.17097,1.72056,-8.72849
5.16,-2.02901,-1.73527,-1.27464,-0.242049,5.95472,1.19096,1.70569,-8.7034
5.18,-2.06281,-1.6454,-1.27971,-0.26287,5.90487,1.21433,1.69283,-8.67668
5.22,-2.12518,-1.47526,-1.29039,-0.261996,5.85041,1.24126,1.68076,-8.64865
5.26,-2.18099,-1.31689,-1.29998,-0.209363,5.73098,1.30601,1.65598,-8.58963
5.3,-2.23067,-1.16899,-1.30653,-0.111102,5.60132,1.38446,1.62763,-8.52784
5.34,-2.27463,-1.03016,-1.30834,0.026824,5.46472,1.47435,1.59473,-8.46428
5.38,-2.31318,-0.898808,-1.30393,0.198836,5.32404,1.57233,1.55772,-8.39962
5.42,-2.34661,-0.773191,-1.29205,0.399801,5.18247,1.67415,1.51759,-8.33438
5.46,-2.37509,-0.651329,-1.27162,0.625038,5.0441,1.77467,1.47538,-8.2689
5.5,-2.39874,-0.531023,-1.24178,0.870287,4.91425,1.86782,1.43196,-8.20343
5.54,-2.41756,-0.409868,-1.20178,1.13168,4.79931,1.94676,1.38799,-8.1381
5.58,-2.43148,-0.28528,-1.15107,1.40571,4.70583,2.00481,1.34388,-8.07287
5.62,-2.4403,-0.154547,-1.0892,1.68918,4.6388,2.037,1.29996,-8.00751
5.66,-2.44372,-0.0149184,-1.01585,1.97911,4.59982,2.04175,1.25649,-7.94156
5.7,-2.44134,0.136291,-0.930826,2.27258,4.58647,2.02137,1.2138,-7.87431
5.74,-2.43263,0.301538,-0.83404,2.5665,4.59317,1.98105,1.1724,-7.80487
5.78,-2.417,0.482841,-0.725549,2.85716,4.61276,1.92711,1.13321,-7.73228
5.82,-2.39377,0.681509,-0.605574,3.13978,4.63791,1.86561,1.09775,-7.65589
5.86,-2.36225,0.897807,-0.474559,3.4079,4.6618,1.80169,1.06851,-7.57583
5.9,-2.32173,1.13061,-0.333249,3.65283,4.67857,1.73927,1.04944,-7.49384
5.94,-2.27161,1.37714,-0.182789,3.86341,4.684,1.68077,1.04626,-7.41408
5.98,-2.21143,1.63286,-0.0248119,4.02627,4.67699,1.62597,1.06638,-7.34352
6.02,-2.14094,1.89184,0.138483,4.12692,4.66171,1.57003,1.11755,-7.29083
6.06,-2.06013,2.14742,0.304326,4.15153,4.64869,1.5018,1.20544,-7.26319
6.1,-1.96928,2.39321,0.469441,4.08895,4.65044,1.40625,1.33195,-7.26246
6.14,-1.86888,2.62394,0.630179,3.93174,4.67067,1.27203,1.49707,-7.2835
6.18,-1.75962,2.8357,0.782658,3.67536,4.69884,1.09418,1.70421,-7.31636
6.2,-1.70191,2.9335,0.854542,3.5087,4.71871,0.865831,1.96428,-7.35044
6.22,-1.64231,3.02546,0.922829,3.31542,4.72194,0.730259,2.11727,-7.36541
6.24,-1.58094,3.11119,0.986974,3.09445,4.72013,0.585495,2.28017,-7.37827
6.26,-1.51791,3.19028,1.04641,2.84433,4.71369,0.453705,2.43015,-7.38893
6.28,-1.45337,3.26231,1.10054,2.56328,4.70362,0.387554,2.51366,-7.39764
6.3,-1.38747,3.32685,1.14872,2.2493,4.69139,0.442965,2.4737,-7.40501
6.32,-1.32035,3.38356,1.19028,1.9003,4.67878,0.604694,2.32434,-7.41189
6.34,-1.25218,3.4323,1.22449,1.51443,4.66772,0.805209,2.1319,-7.41924
6.35,-1.21775,3.45373,1.23861,1.30722,4.66002,0.996544,1.94316,-7.42796
6.36,-1.18311,3.47326,1.2506,1.09037,4.6579,1.08218,1.85646,-7.43307
6.37,-1.14829,3.49102,1.26038,0.863845,4.6571,1.15989,1.77601,-7.43877
6.38,-1.1133,3.50714,1.26785,0.627699,4.65769,1.22948,1.70198,-7.44511
6.39,-1.07815,3.52183,1.2729,0.382055,4.65968,1.29109,1.63426,-7.45213
6.4,-1.04286,3.53532,1.27546,0.127108,4.663,1.34511,1.57259,-7.45989
6.41,-1.00745,3.54791,1.27542,-0.136878,4.66755,1.3921,1.51661,-7.46841
6.42,-0.971907,3.55997,1.27269,-0.409589,4.67315,1.43279,1.46592,-7.4778
6.44,-0.900468,3.58422,1.25885,-0.979798,4.6796,1.468,1.4201,-7.48815
6.46,-0.828515,3.61209,1.23329,-1.5809,4.69403,1.52587,1.34143,-7.51239
6.48,-0.755928,3.64847,1.19542,-2.21145,4.709,1.57406,1.27735,-7.54287
6.5,-0.682481,3.69909,1.14463,-2.87257,4.72324,1.62126,1.22479,-7.58167
6.52,-0.607826,3.77049,1.08028,-3.56959,4.73674,1.67517,1.18072,-7.63042
6.54,-0.531473,3.87015,1.00154,-4.31355,4.75118,1.74099,1.14218,-7.68923
6.55,-0.492465,3.93322,0.956442,-4.70841,4.77023,1.82,1.10654,-7.75575
6.56,-0.452774,4.00665,0.907306,-5.1222,4.78313,1.86347,1.08926,-7.79037
6.57,-0.412293,4.09164,0.853924,-5.5581,4.79932,1.90829,1.07233,-7.8247
6.58,-0.370899,4.18935,0.796059,-6.01936,4.81958,1.95296,1.05601,-7.85756
6.59,-0.328461,4.30072,0.733443,-6.50876,4.84453,1.99544,1.04092,-7.88749
6.6,-0.284838,4.42619,0.665786,-7.02764,4.87435,2.03304,1.02827,-7.91267
6.605,-0.262539,4.49408,0.629975,-7.29774,4.90836,2.06226,1.02025,-7.93088
6.61,-0.239892,4.56511,0.592798,-7.5741,4.92633,2.07235,1.01909,-7.93654
6.615,-0.216883,4.6389,0.554226,-7.85549,4.94435,2.07849,1.02073,-7.93941
6.625,-0.169732,4.79204,0.472825,-8.42495,4.96174,2.07983,1.02616,-7.93913
6.63,-0.145579,4.86935,0.429994,-8.7066,4.99071,2.06384,1.05418,-7.92784
6.635,-0.121041,4.94523,0.385772,-8.98013,4.9996,2.0437,1.0811,-7.91653
6.64,-0.0961318,5.01779,0.340216,-9.23949,5.00247,2.01301,1.12088,-7.90171
6.645,-0.0708725,5.0848,0.293413,-9.47756,4.99721,1.96934,1.17812,-7.88421
6.65,-0.0452973,5.14377,0.245489,-9.68637,4.9815,1.9098,1.25876,-7.86559
6.655,-0.0194526,5.19213,0.196612,-9.85768,4.95295,1.83157,1.36958,-7.84836
6.66,0.00660237,5.2275,0.146988,-9.98374,4.90933,1.73426,1.51556,-7.83585
6.665,0.0327974,5.2479,0.0968601,-10.0583,4.84893,1.62827,1.6908,-7.83173
6.67,0.0590544,5.25212,0.0464975,-10.0773,4.77098,1.55597,1.85593,-7.83891
6.675,0.0852911,5.23984,-0.00381875,-10.0399,4.67617,1.6031,1.92517,-7.8585
6.68,0.111426,5.2117,-0.0538103,-9.94802,4.56718,1.80887,1.85519,-7.88917
6.685,0.137384,5.16922,-0.103216,-9.80671,4.44908,2.09634,1.71483,-7.92767
6.69,0.163098,5.11453,-0.151806,-9.62286,4.32935,2.38308,1.57555,-7.96996
6.695,0.188513,5.05014,-0.199388,-9.40453,4.21702,2.63238,1.46209,-8.01232
6.7,0.213588,4.97859,-0.245808,-9.15996,4.12078,2.83227,1.37588,-8.05201
6.705,0.238291,4.9023,-0.290956,-8.8969,4.04647,2.98097,1.31212,-8.08731
6.71,0.262606,4.82338,-0.334758,-8.62216,3.99555,3.08244,1.26551,-8.11744
6.72,0.310043,4.66438,-0.418169,-8.05894,3.96566,3.14409,1.23164,-8.14223
6.73,0.355915,4.51148,-0.495958,-7.50175,3.95213,3.1811,1.18965,-8.17691
6.74,0.400311,4.36995,-0.56828,-6.96719,3.97714,3.14614,1.16852,-8.19508
6.75,0.443359,4.242,-0.635401,-6.46207,4.02517,3.07075,1.15879,-8.20103
6.76,0.485198,4.128,-0.697624,-5.98759,4.08854,2.9724,1.15538,-8.19846
6.77,0.525964,4.02738,-0.755249,-5.54207,4.16199,2.86209,1.15559,-8.19024
6.78,0.565787,3.93914,-0.808552,-5.12261,4.24136,2.74728,1.158,-8.17853
6.79,0.604784,3.86209,-0.857777,-4.72597,4.32352,2.63283,1.1619,-8.16491
6.81,0.680714,3.73685,-0.944814,-3.98897,4.4063,2.52171,1.16697,-8.15053
6.83,0.754465,3.64277,-1.01772,-3.31043,4.56882,2.31507,1.18022,-8.12255
6.85,0.826581,3.57215,-1.07753,-2.67627,4.72357,2.13157,1.19729,-8.09845
6.87,0.897463,3.51835,-1.12502,-2.07841,4.86917,1.96987,1.21743,-8.07959
6.89,0.967389,3.47565,-1.16088,-1.5134,5.00563,1.82737,1.23896,-8.0658
6.91,1.03653,3.43914,-1.18577,-0.980944,5.13344,1.70176,1.2594,-8.05611
6.92,1.07084,3.42189,-1.1943,-0.727351,5.25325,1.59156,1.27571,-8.04921
6.93,1.10497,3.40472,-1.20034,-0.482515,5.31036,1.542,1.28134,-8.0464
6.94,1.13893,3.38725,-1.20398,-0.246695,5.36571,1.49607,1.28478,-8.04381
6.95,1.17271,3.36915,-1.20531,-0.0201244,5.41939,1.45376,1.28573,-8.04131
6.96,1.20631,3.35016,-1.20442,0.197007,5.47145,1.41506,1.28391,-8.03879
6.97,1.23971,3.33005,-1.2014,0.404569,5.52196,1.37996,1.27912,-8.03615
6.99,1.30588,3.28585,-1.18938,0.790789,5.57095,1.3484,1.27124,-8.03333
7.01,1.3711,3.23566,-1.17002,1.13883,5.66456,1.29563,1.24613,-8.02697
7.03,1.43526,3.17921,-1.14408,1.44997,5.75244,1.25569,1.20935,-8.01956
7.05,1.49823,3.11661,-1.11226,1.72626,5.83464,1.22696,1.16289,-8.01133
7.07,1.55989,3.04826,-1.07524,1.97018,5.91105,1.20742,1.10968,-8.00281
7.09,1.62013,2.97471,-1.03365,2.18442,5.98154,1.195,1.05307,-7.99482
7.11,1.67885,2.89657,-0.988046,2.37161,6.04588,1.18782,0.996452,-7.98836
7.13,1.73596,2.81444,-0.938949,2.53417,6.10387,1.18441,0.942894,-7.98451
7.17,1.8451,2.64043,-0.832118,2.79351,6.15525,1.18372,0.894924,-7.98429
7.19,1.897,2.54948,-0.775217,2.89347,6.2374,1.18828,0.822435,-7.99768
7.21,1.94707,2.45641,-0.716501,2.97521,6.26783,1.19325,0.799458,-8.01192
7.23,1.99525,2.36154,-0.656325,3.03957,6.29104,1.20016,0.785264,-8.03103
7.25,2.04152,2.26516,-0.59503,3.08717,6.30702,1.20929,0.779183,-8.05452
7.27,2.08585,2.16752,-0.532946,3.11853,6.31587,1.22098,0.780244,-8.08178
7.29,2.12821,2.06887,-0.470394,3.13407,6.3178,1.23552,0.787348,-8.11213
7.31,2.1686,1.96948,-0.407686,3.1342,6.31314,1.25313,0.7994,-8.14495
7.35,2.24338,1.76956,-0.283008,3.09007,6.30235,1.27392,0.815407,-8.17974
7.39,2.31017,1.57011,-0.16122,2.99052,6.26502,1.32461,0.85611,-8.25376
7.43,2.36903,1.37363,-0.0444297,2.84125,6.21225,1.38484,0.904802,-8.33227
7.47,2.42013,1.18259,0.0655065,2.649,6.15189,1.44921,0.959112,-8.41422
7.51,2.46373,0.999071,0.167014,2.42104,6.09173,1.51111,1.01807,-8.49866
7.55,2.50018,0.824563,0.258808,2.16443,6.03783,1.56478,1.08131,-8.58451
7.59,2.52983,0.6598,0.339873,1.88562,5.99346,1.60691,1.14865,-8.67068
7.63,2.55309,0.504756,0.409436,1.59019,5.95912,1.63687,1.21993,-8.75629
7.67,2.57033,0.358713,0.46693,1.28286,5.93357,1.6559,1.29498,-8.84083
7.71,2.58189,0.220378,0.511959,0.967579,5.91497,1.66589,1.37367,-8.92412
7.75,2.58804,0.0880293,0.544275,0.647746,5.90169,1.66861,1.45595,-9.00626
7.79,2.58898,-0.0403542,0.563758,0.326384,5.8926,1.66526,1.54181,-9.08745
7.83,2.58484,-0.166957,0.570404,0.00634889,5.88707,1.65647,1.6313,-9.16791
7.87,2.57562,-0.294013,0.564322,-0.309509,5.88488,1.64238,1.72449,-9.24782
7.91,2.56128,-0.42369,0.545739,-0.618183,5.88614,1.62283,1.82143,-9.32733
7.95,2.54167,-0.557983,0.515007,-0.916356,5.89131,1.59759,1.92181,-9.40648
7.99,2.51656,-0.698604,0.47262,-1.20025,5.90124,1.5669,2.02452,-9.48533
8.03,2.48567,-0.84687,0.419236,-1.46547,5.91729,1.53233,2.12652,-9.56387
8.07,2.44869,-1.00359,0.3557,-1.70684,5.9415,1.4984,2.22116,-9.64212
8.11,2.40527,-1.16897,0.283087,-1.91828,5.97663,1.47426,2.29634,-9.72011
8.15,2.35507,-1.34254,0.202731,-2.09271,6.0261,1.47307,2.33515,-9.79783
8.19,2.29777,-1.52311,0.11627,-2.22209,6.09376,1.50544,2.32267,-9.87531
8.23,2.23315,-1.70881,0.0256837,-2.29745,6.18319,1.56957,2.25642,-9.95254
8.27,2.16103,-1.89717,-0.0666763,-2.30908,6.29678,1.65,2.1486,-10.0295
8.31,2.08138,-2.08528,-0.158056,-2.24668,6.43462,1.72774,2.01697,-10.106
8.35,1.99426,-2.27,-0.245282,-2.09958,6.59379,1.78979,1.87616,-10.1821
8.37,1.94795,-2.36012,-0.286227,-1.99087,6.76836,1.83146,1.73542,-10.2576
8.39,1.89987,-2.44826,-0.324748,-1.85692,6.85892,1.84489,1.66689,-10.295
8.41,1.85004,-2.53414,-0.360327,-1.69641,6.95017,1.85399,1.60024,-10.3323
8.43,1.79852,-2.61754,-0.39242,-1.50809,7.041,1.85937,1.53588,-10.3693
8.45,1.74535,-2.69835,-0.420458,-1.2908,7.13031,1.86167,1.47412,-10.4061
8.47,1.6906,-2.77664,-0.443852,-1.04353,7.21715,1.86152,1.41522,-10.4427
8.49,1.6343,-2.85265,-0.461993,-0.765417,7.30077,1.85954,1.35933,-10.4791
8.51,1.5765,-2.92692,-0.474258,-0.455813,7.38069,1.85627,1.30649,-10.5153
8.53,1.51723,-3.00032,-0.480012,-0.114202,7.4568,1.85222,1.25652,-10.5513
8.55,1.45649,-3.07408,-0.47861,0.259871,7.52951,1.84776,1.20905,-10.587
8.57,1.39425,-3.14994,-0.469397,0.666994,7.59982,1.84321,1.16341,-10.6226
8.59,1.33046,-3.23012,-0.451703,1.10819,7.6694,1.8387,1.1187,-10.6581
8.61,1.265,-3.31747,-0.42483,1.58537,7.74061,1.83422,1.07378,-10.6933
8.63,1.19769,-3.41551,-0.388027,2.10183,7.81637,1.82959,1.02751,-10.7282
8.65,1.12828,-3.52851,-0.34046,2.66292,7.89981,1.82454,0.978867,-10.7626
8.66,1.09268,-3.59218,-0.312344,2.96257,7.99362,1.81893,0.927263,-10.7958
8.67,1.05642,-3.66157,-0.281161,3.27656,8.04489,1.81602,0.900343,-10.8116
8.68,1.01943,-3.73744,-0.24676,3.60628,8.09898,1.81323,0.872776,-10.8265
8.69,0.981647,-3.82055,-0.208978,3.9532,8.15548,1.81084,0.844704,-10.84
8.7,0.942993,-3.91165,-0.167634,4.31871,8.21354,1.80934,0.816332,-10.8517
8.71,0.903385,-4.01137,-0.122538,4.7039,8.27168,1.80948,0.787927,-10.8605
8.72,0.862735,-4.12013,-0.0734894,5.10908,8.32751,1.8124,0.759827,-10.8654
8.73,0.820953,-4.23783,-0.0202933,5.53304,8.37723,1.8199,0.732445,-10.8644
8.74,0.777952,-4.36356,0.0372213,5.97184,8.41491,1.83481,0.706298,-10.8552
8.75,0.733662,-4.49506,0.0991661,6.41719,8.43123,1.86182,0.682041,-10.8342
8.76,0.688045,-4.62808,0.165539,6.85427,8.41126,1.90913,0.660549,-10.7968
8.765,0.664741,-4.69314,0.200335,7.0628,8.33026,1.99215,0.643082,-10.7368
8.77,0.641118,-4.75581,0.236147,7.25982,8.25446,2.05588,0.636427,-10.6963
8.775,0.617189,-4.81482,0.272907,7.44105,8.14488,2.14258,0.631579,-10.6478
8.78,0.592978,-4.86878,0.310524,7.60185,7.99057,2.26178,0.628951,-10.5907
8.785,0.568512,-4.9163,0.348884,7.73745,7.77979,2.42429,0.629016,-10.5252
8.79,0.543828,-4.95601,0.387849,7.84328,7.52025,2.62262,0.632211,-10.4525
8.795,0.518967,-4.98674,0.42726,7.91533,7.33843,2.73258,0.638671,-10.3757
8.8,0.493977,-5.00761,0.466941,7.9506,7.48227,2.51202,0.647653,-10.3001
8.81,0.443813,-5.01831,0.54635,7.90538,7.8146,2.10842,0.656734,-10.2341
8.815,0.418742,-5.00852,0.585693,7.82592,8.36808,1.48184,0.658003,-10.1671
8.82,0.393743,-4.98959,0.624551,7.71156,8.55789,1.3046,0.645018,-10.1752
8.825,0.368859,-4.96268,0.662757,7.56593,8.70361,1.19683,0.625967,-10.2062
8.83,0.344127,-4.9291,0.700165,7.39332,8.81443,1.13639,0.605438,-10.2513
8.835,0.319577,-4.89027,0.736652,7.19825,8.89743,1.1051,0.586575,-10.3021
8.84,0.295231,-4.84757,0.772117,6.9852,8.95815,1.09059,0.570648,-10.3522
8.845,0.271105,-4.80229,0.806481,6.75834,9.00107,1.08529,0.557766,-10.3983
8.855,0.223551,-4.70838,0.871683,6.27739,9.02983,1.08476,0.54756,-10.4385
8.865,0.176934,-4.61561,0.93197,5.77835,9.0564,1.089,0.533283,-10.5001
8.875,0.131219,-4.52849,0.98724,5.27596,9.05617,1.09343,0.52456,-10.5391
8.885,0.0863368,-4.44949,1.03751,4.77853,9.04144,1.09487,0.519182,-10.5604
8.895,0.0421989,-4.37965,1.08284,4.29001,9.02023,1.09239,0.515716,-10.5685
8.905,-0.00128745,-4.31914,1.12334,3.81164,8.99755,1.08596,0.513199,-10.5671
8.915,-0.0442138,-4.26757,1.15911,3.34316,8.97635,1.07593,0.510957,-10.5586
8.925,-0.0866663,-4.22423,1.19023,2.88357,8.95813,1.06285,0.508512,-10.545
8.935,-0.128723,-4.18825,1.2168,2.43163,8.94347,1.04732,0.505528,-10.5274
8.945,-0.170453,-4.1587,1.23889,1.98609,8.93235,1.02999,0.501783,-10.5068
8.965,-0.253159,-4.1149,1.26982,1.11018,8.92439,1.01146,0.497143,-10.4838
8.985,-0.335141,-4.08491,1.2834,0.250409,8.9156,0.972991,0.484989,-10.4323
9.005,-0.416596,-4.06099,1.27994,-0.594297,8.91194,0.935565,0.469198,-10.3754
9.025,-0.497571,-4.03577,1.25975,-1.42129,8.90871,0.901701,0.450471,-10.3151
9.045,-0.577972,-4.00239,1.22324,-2.22524,8.90239,0.873,0.429844,-10.2532
9.065,-0.657571,-3.95465,1.17094,-2.9993,8.89075,0.850466,0.408623,-10.1917
9.075,-0.696967,-3.92365,1.13907,-3.37283,8.87274,0.834892,0.388464,-10.1336
9.085,-0.736026,-3.8871,1.10351,-3.73616,8.86129,0.830016,0.379435,-10.107
9.095,-0.774689,-3.84445,1.06438,-4.08844,8.84833,0.827326,0.371525,-10.0828
9.105,-0.812893,-3.79522,1.02178,-4.42891,8.83401,0.8271,0.365084,-10.0619
9.115,-0.85057,-3.73902,0.975844,-4.75688,8.81858,0.829723,0.360459,-10.0453
9.125,-0.887649,-3.67551,0.92669,-5.07178,8.80236,0.835716,0.357952,-10.0339
9.135,-0.924055,-3.60442,0.874454,-5.37319,8.78575,0.845756,0.357745,-10.0291
9.145,-0.959711,-3.52558,0.819272,-5.66083,8.76924,0.860664,0.359819,-10.032
9.155,-0.99454,-3.43888,0.761283,-5.93457,8.75341,0.88136,0.363863,-10.0437
9.165,-1.02846,-3.3443,0.700627,-6.19449,8.73891,0.908752,0.369239,-10.065
9.175,-1.0614,-3.24188,0.637439,-6.44084,8.72643,0.943559,0.375024,-10.0961
9.185,-1.09327,-3.13176,0.571853,-6.6741,8.71666,0.986109,0.380148,-10.1369
9.195,-1.12401,-3.01414,0.503998,-6.89494,8.71029,1.03615,0.383608,-10.1865
9.205,-1.15353,-2.88928,0.433993,-7.10425,8.70792,1.09276,0.384676,-10.2437
9.215,-1.18177,-2.7575,0.361948,-7.30312,8.71006,1.15444,0.383019,-10.3069
9.225,-1.20866,-2.61917,0.287961,-7.49286,8.71709,1.21926,0.378696,-10.3743
9.235,-1.23414,-2.47469,0.212116,-7.67495,8.72926,1.28517,0.372068,-10.4441
9.245,-1.25814,-2.32449,0.134482,-7.85106,8.74668,1.35017,0.363653,-10.5148
9.255,-1.28061,-2.16902,0.055109,-8.023,8.76936,1.41251,0.354013,-10.5848
9.265,-1.3015,-2.00875,-0.0259705,-8.1927,8.79718,1.47074,0.343664,-10.6528
9.275,-1.32077,-1.84415,-0.108744,-8.36217,8.82992,1.52377,0.333037,-10.7175
9.285,-1.33837,-1.67573,-0.19322,-8.53344,8.86719,1.57079,0.322466,-10.7779
9.295,-1.35427,-1.50402,-0.279425,-8.70847,8.90841,1.61131,0.312193,-10.8329
9.305,-1.36844,-1.32965,-0.367408,-8.88903,8.95269,1.64508,0.302382,-10.8811
9.315,-1.38086,-1.15337,-0.457229,-9.07652,8.9987,1.67213,0.293132,-10.9214
9.325,-1.39151,-0.97616,-0.548964,-9.27168,9.04451,1.69271,0.284487,-10.952
9.335,-1.40038,-0.799341,-0.642688,-9.47422,9.08739,1.70731,0.27644,-10.9708
9.345,-1.4075,-0.624733,-0.738467,-9.68233,9.12347,1.71665,0.268926,-10.975
9.355,-1.41289,-0.454841,-0.83634,-9.89209,9.14741,1.72171,0.261799,-10.9608
9.365,-1.41662,-0.293023,-0.936292,-10.0968,9.1519,1.72371,0.254776,-10.9229
9.375,-1.41879,-0.143563,-1.03823,-10.2868,9.12702,1.72421,0.247317,-10.854
9.38,-1.41934,-0.07503,-1.08988,-10.3725,9.05936,1.72536,0.238347,-10.7438
9.385,-1.41955,-0.0115234,-1.14194,-10.4496,9.00408,1.72716,0.232665,-10.6689
9.39,-1.41946,0.0462866,-1.19436,-10.5164,8.93094,1.7306,0.225589,-10.578
9.395,-1.4191,0.0977669,-1.24708,-10.5713,8.83682,1.73665,0.216386,-10.4684
9.4,-1.4185,0.142358,-1.30005,-10.6126,8.71838,1.74681,0.20397,-10.3377
9.41,-1.41671,0.209212,-1.40641,-10.6503,8.57283,1.7634,0.186874,-10.184
9.42,-1.41442,0.245072,-1.51284,-10.6244,8.21068,1.82781,0.136522,-9.82904
9.425,-1.41317,0.251573,-1.56588,-10.5882,7.96143,1.88988,0.129779,-9.63988
9.43,-1.41191,0.250896,-1.6187,-10.5377,8.01509,1.86542,0.174247,-9.72024
9.435,-1.41067,0.243546,-1.67123,-10.4744,8.15207,1.82193,0.221754,-9.87059
9.44,-1.40949,0.230128,-1.72342,-10.3999,8.30418,1.78559,0.256282,-10.0327
9.445,-1.40838,0.211312,-1.77522,-10.316,8.43908,1.76152,0.278885,-10.18
9.455,-1.40651,0.160264,-1.87746,-10.1277,8.54864,1.74682,0.294067,-10.3058
9.465,-1.40522,0.0957836,-1.97772,-9.92405,8.69692,1.7334,0.313951,-10.4962
9.475,-1.40462,0.0225429,-2.07593,-9.71705,8.77204,1.72991,0.328809,-10.6217
9.485,-1.40479,-0.055783,-2.17208,-9.51587,8.79653,1.72962,0.342834,-10.6998
9.495,-1.40575,-0.13652,-2.26628,-9.32678,8.78683,1.72898,0.357543,-10.7432
9.505,-1.40752,-0.217846,-2.35867,-9.15368,8.75478,1.72549,0.373602,-10.7605
9.515,-1.4101,-0.298602,-2.44942,-8.99874,8.70913,1.71693,0.391368,-10.7576
9.525,-1.41349,-0.378111,-2.53871,-8.86295,8.65657,1.70116,0.411061,-10.7387
9.545,-1.4226,-0.532247,-2.71371,-8.64934,8.60237,1.67605,0.432798,-10.7067
9.565,-1.43473,-0.679785,-2.88518,-8.51055,8.50521,1.59041,0.482014,-10.6114
9.585,-1.44976,-0.82185,-3.0546,-8.44223,8.44132,1.4528,0.534025,-10.4828
9.605,-1.46758,-0.960031,-3.22331,-8.44027,8.42015,1.28269,0.56823,-10.3301
9.625,-1.48814,-1.09577,-3.39263,-8.50139,8.43774,1.14628,0.535203,-10.1673
9.645,-1.5114,-1.22988,-3.56377,-8.62267,8.48184,1.1226,0.393346,-10.0208
9.655,-1.52403,-1.29629,-3.6504,-8.70478,8.53785,1.20517,0.199182,-9.92746
9.665,-1.53733,-1.36203,-3.73791,-8.80037,8.56579,1.26443,0.115897,-9.90826
9.675,-1.55127,-1.42676,-3.82645,-8.90849,8.59123,1.32585,0.0521607,-9.9058
9.685,-1.56586,-1.48992,-3.91612,-9.02783,8.61217,1.38528,0.00914167,-9.91548
9.695,-1.58106,-1.55074,-4.00703,-9.15656,8.62638,1.4405,-0.0146365,-9.93174
9.705,-1.59686,-1.60816,-4.09927,-9.29223,8.63124,1.49045,-0.0206587,-9.94994
9.725,-1.63005,-1.70697,-4.2879,-9.57054,8.62363,1.53468,-0.00834778,-9.9677
9.735,-1.64732,-1.74461,-4.38428,-9.70404,8.55536,1.60557,0.0930725,-10.0107
9.745,-1.66491,-1.77142,-4.48195,-9.82626,8.48537,1.63219,0.204968,-10.0512
9.755,-1.6827,-1.78492,-4.58075,-9.93083,8.38541,1.65306,0.376385,-10.1184
9.765,-1.70056,-1.78271,-4.68048,-10.0114,8.2548,1.66904,0.611553,-10.218
9.775,-1.7183,-1.76266,-4.78088,-10.062,8.10672,1.68408,0.887671,-10.3453
9.785,-1.73574,-1.72324,-4.88161,-10.0783,7.98829,1.70847,1.13376,-10.4876
9.795,-1.7527,-1.66373,-4.98232,-10.0578,7.97685,1.74792,1.2522,-10.6309
9.805,-1.76895,-1.58434,-5.08264,-10.0003,8.08906,1.78403,1.23381,-10.7647
9.815,-1.78432,-1.48626,-5.18221,-9.90829,8.25281,1.80454,1.15683,-10.8827
9.825,-1.79862,-1.37145,-5.28071,-9.78607,8.40597,1.81443,1.076,-10.982
9.835,-1.8117,-1.24244,-5.37785,-9.63955,8.52602,1.81941,1.00831,-11.062
9.845,-1.82343,-1.10201,-5.47344,-9.47533,8.61015,1.8224,0.955419,-11.1234
9.855,-1.83371,-0.95294,-5.56732,-9.30011,8.66183,1.82478,0.914998,-11.1676
9.875,-1.84966,-0.638847,-5.74973,-8.94098,8.68589,1.82736,0.884309,-11.1963
9.895,-1.85921,-0.316406,-5.92511,-8.6031,8.66916,1.83525,0.843419,-11.2141
9.905,-1.86157,-0.155399,-6.01037,-8.45133,8.58961,1.84957,0.81998,-11.1897
9.915,-1.86233,0.00441465,-6.09418,-8.31454,8.53287,1.86016,0.812248,-11.1648
9.925,-1.86149,0.16263,-6.17671,-8.19469,8.46741,1.87364,0.80607,-11.1327
9.935,-1.85908,0.31909,-6.25814,-8.09341,8.3948,1.89053,0.800556,-11.0942
9.945,-1.85511,0.473845,-6.33865,-8.01209,8.31659,1.91145,0.794591,-11.0499
9.965,-1.84257,0.779249,-6.49776,-7.91426,8.23447,1.93704,0.786678,-11.0003
9.985,-1.82396,1.08209,-6.65585,-7.91094,8.06859,2.00413,0.756101,-10.8872
10.005,-1.79928,1.387,-6.8149,-8.01253,7.93024,2.08861,0.684985,-10.7585
10.015,-1.78463,1.54181,-6.89547,-8.10605,7.87381,2.1677,0.549902,-10.6207
10.025,-1.76843,1.6989,-6.97712,-8.22962,7.88887,2.19655,0.458552,-10.5519
10.035,-1.75065,1.8586,-7.06016,-8.38379,7.92901,2.21874,0.357798,-10.4864
10.045,-1.73125,2.0208,-7.1449,-8.568,7.98373,2.23916,0.256243,-10.4272
10.055,-1.71023,2.1847,-7.23161,-8.77971,8.03893,2.26471,0.164086,-10.3778
10.065,-1.68756,2.34845,-7.32056,-9.01315,8.07853,2.30331,0.0916732,-10.3412
10.075,-1.66327,2.50863,-7.41192,-9.25782,8.08418,2.36437,0.0482853,-10.319
10.085,-1.63742,2.6599,-7.5057,-9.49707,8.03401,2.46017,0.041405,-10.3116
10.09,-1.62394,2.72997,-7.55347,-9.60768,7.9066,2.60262,0.0761938,-10.3175
10.095,-1.61012,2.79494,-7.60176,-9.70788,7.8163,2.68668,0.10979,-10.325
